t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
1074,1,b'T1',NA,False,0.00000000,0.47100000,NA,4,134.75589539,134.75589539,NA,8,NA,reproductive,233.51072577,NA,NA,1133357.22551230
1074,1,b'T2',NA,False,0.00000000,0.47100000,NA,5,134.75589539,134.75589539,NA,7,NA,reproductive,233.51072577,NA,NA,1133357.22551230
1074,1,b'T3',NA,False,0.00000000,0.47100000,NA,6,134.75589539,134.75589539,NA,6,NA,reproductive,233.51072577,NA,NA,1133357.22551230
1074,1,b'T4',NA,False,0.00000000,0.47100000,NA,7,134.75589539,134.75589539,NA,5,NA,reproductive,233.51072577,NA,NA,1133357.22551230
1074,1,MS,0.61932454,False,0.00000000,0.47100000,0.00008989,1,134.75589539,134.75589539,0.14425149,11,0.00306519,reproductive,233.51072577,0.34460883,0.52015307,1133357.22551230
1075,1,b'T1',NA,False,0.00000000,0.39000000,NA,4,111.58131465,111.58131465,NA,8,NA,reproductive,233.52622317,NA,NA,1133468.80682695
1075,1,b'T2',NA,False,0.00000000,0.39000000,NA,5,111.58131465,111.58131465,NA,7,NA,reproductive,233.52622317,NA,NA,1133468.80682695
1075,1,b'T3',NA,False,0.00000000,0.39000000,NA,6,111.58131465,111.58131465,NA,6,NA,reproductive,233.52622317,NA,NA,1133468.80682695
1075,1,b'T4',NA,False,0.00000000,0.39000000,NA,7,111.58131465,111.58131465,NA,5,NA,reproductive,233.52622317,NA,NA,1133468.80682695
1075,1,MS,0.55032354,False,0.00000000,0.39000000,0.00009056,1,111.58131465,111.58131465,0.14426506,11,0.00306701,reproductive,233.52622317,0.34292842,0.52157204,1133468.80682695
1076,1,b'T1',NA,False,0.00000000,0.29400000,NA,4,84.11514489,84.11514489,NA,8,NA,reproductive,233.53790583,NA,NA,1133552.92197184
1076,1,b'T2',NA,False,0.00000000,0.29400000,NA,5,84.11514489,84.11514489,NA,7,NA,reproductive,233.53790583,NA,NA,1133552.92197184
1076,1,b'T3',NA,False,0.00000000,0.29400000,NA,6,84.11514489,84.11514489,NA,6,NA,reproductive,233.53790583,NA,NA,1133552.92197184
1076,1,b'T4',NA,False,0.00000000,0.29400000,NA,7,84.11514489,84.11514489,NA,5,NA,reproductive,233.53790583,NA,NA,1133552.92197184
1076,1,MS,0.49603606,False,0.00000000,0.29400000,0.00016163,1,84.11514489,84.11514489,0.14427517,11,0.00306852,reproductive,233.53790583,0.34071964,1.17430127,1133552.92197184
1077,1,b'T1',NA,False,0.00000000,0.19800000,NA,4,56.64897513,56.64897513,NA,8,NA,reproductive,233.54577374,NA,NA,1133609.57094698
1077,1,b'T2',NA,False,0.00000000,0.19800000,NA,5,56.64897513,56.64897513,NA,7,NA,reproductive,233.54577374,NA,NA,1133609.57094698
1077,1,b'T3',NA,False,0.00000000,0.19800000,NA,6,56.64897513,56.64897513,NA,6,NA,reproductive,233.54577374,NA,NA,1133609.57094698
1077,1,b'T4',NA,False,0.00000000,0.19800000,NA,7,56.64897513,56.64897513,NA,5,NA,reproductive,233.54577374,NA,NA,1133609.57094698
1077,1,MS,0.56192514,False,0.00000000,0.19800000,0.00073959,1,56.64897513,56.64897513,0.14428187,11,0.00306965,reproductive,233.54577374,0.33862766,1.06329149,1133609.57094698
1078,1,b'T1',NA,False,0.00000000,0.20000000,NA,4,57.22118700,57.22118700,NA,8,NA,reproductive,233.55372113,NA,NA,1133666.79213398
1078,1,b'T2',NA,False,0.00000000,0.20000000,NA,5,57.22118700,57.22118700,NA,7,NA,reproductive,233.55372113,NA,NA,1133666.79213398
1078,1,b'T3',NA,False,0.00000000,0.20000000,NA,6,57.22118700,57.22118700,NA,6,NA,reproductive,233.55372113,NA,NA,1133666.79213398
1078,1,b'T4',NA,False,0.00000000,0.20000000,NA,7,57.22118700,57.22118700,NA,5,NA,reproductive,233.55372113,NA,NA,1133666.79213398
1078,1,MS,0.77834094,False,0.00000000,0.20000000,0.00161232,1,57.22118700,57.22118700,0.14428903,11,0.00307042,reproductive,233.55372113,0.33898238,1.62145433,1133666.79213398
1079,1,b'T1',NA,False,0.00000000,0.26500000,NA,4,75.81807278,75.81807278,NA,8,NA,reproductive,233.56425142,NA,NA,1133742.61020676
1079,1,b'T2',NA,False,0.00000000,0.26500000,NA,5,75.81807278,75.81807278,NA,7,NA,reproductive,233.56425142,NA,NA,1133742.61020676
1079,1,b'T3',NA,False,0.00000000,0.26500000,NA,6,75.81807278,75.81807278,NA,6,NA,reproductive,233.56425142,NA,NA,1133742.61020676
1079,1,b'T4',NA,False,0.00000000,0.26500000,NA,7,75.81807278,75.81807278,NA,5,NA,reproductive,233.56425142,NA,NA,1133742.61020676
1079,1,MS,1.14247426,False,0.00000000,0.26500000,0.00231332,1,75.81807278,75.81807278,0.14429878,11,0.00307119,reproductive,233.56425142,0.34105713,2.09328283,1133742.61020676
1080,1,b'T1',NA,False,0.00000000,0.32600000,NA,4,93.27053481,93.27053481,NA,8,NA,reproductive,233.57720566,NA,NA,1133835.88074157
1080,1,b'T2',NA,False,0.00000000,0.32600000,NA,5,93.27053481,93.27053481,NA,7,NA,reproductive,233.57720566,NA,NA,1133835.88074157
1080,1,b'T3',NA,False,0.00000000,0.32600000,NA,6,93.27053481,93.27053481,NA,6,NA,reproductive,233.57720566,NA,NA,1133835.88074157
1080,1,b'T4',NA,False,0.00000000,0.32600000,NA,7,93.27053481,93.27053481,NA,5,NA,reproductive,233.57720566,NA,NA,1133835.88074157
1080,1,MS,1.66814244,False,0.00000000,0.32600000,0.00297269,1,93.27053481,93.27053481,0.14431076,11,0.00307222,reproductive,233.57720566,0.34426368,2.53400563,1133835.88074157
1081,1,b'T1',NA,False,0.00000000,0.38500000,NA,4,110.15078498,110.15078498,NA,8,NA,reproductive,233.59250438,NA,NA,1133946.03152655
1081,1,b'T2',NA,False,0.00000000,0.38500000,NA,5,110.15078498,110.15078498,NA,7,NA,reproductive,233.59250438,NA,NA,1133946.03152655
1081,1,b'T3',NA,False,0.00000000,0.38500000,NA,6,110.15078498,110.15078498,NA,6,NA,reproductive,233.59250438,NA,NA,1133946.03152655
1081,1,b'T4',NA,False,0.00000000,0.38500000,NA,7,110.15078498,110.15078498,NA,5,NA,reproductive,233.59250438,NA,NA,1133946.03152655
1081,1,MS,2.19692259,False,0.00000000,0.38500000,0.00284473,1,110.15078498,110.15078498,0.14432496,11,0.00307348,reproductive,233.59250438,0.34914262,2.43429865,1133946.03152655
1082,1,b'T1',NA,False,0.00000000,0.54300000,NA,4,155.35552271,155.35552271,NA,8,NA,reproductive,233.61408153,NA,NA,1134101.38704926
1082,1,b'T2',NA,False,0.00000000,0.54300000,NA,5,155.35552271,155.35552271,NA,7,NA,reproductive,233.61408153,NA,NA,1134101.38704926
1082,1,b'T3',NA,False,0.00000000,0.54300000,NA,6,155.35552271,155.35552271,NA,6,NA,reproductive,233.61408153,NA,NA,1134101.38704926
1082,1,b'T4',NA,False,0.00000000,0.54300000,NA,7,155.35552271,155.35552271,NA,5,NA,reproductive,233.61408153,NA,NA,1134101.38704926
1082,1,MS,2.71567302,False,0.00000000,0.54300000,0.00279005,1,155.35552271,155.35552271,0.14434543,11,0.00307497,reproductive,233.61408153,0.35899675,2.38639903,1134101.38704926
1083,1,b'T1',NA,False,0.00000000,1.11200000,NA,4,318.14979973,318.14979973,NA,8,NA,reproductive,233.65826901,NA,NA,1134419.53684900
1083,1,b'T2',NA,False,0.00000000,1.11200000,NA,5,318.14979973,318.14979973,NA,7,NA,reproductive,233.65826901,NA,NA,1134419.53684900
1083,1,b'T3',NA,False,0.00000000,1.11200000,NA,6,318.14979973,318.14979973,NA,6,NA,reproductive,233.65826901,NA,NA,1134419.53684900
1083,1,b'T4',NA,False,0.00000000,1.11200000,NA,7,318.14979973,318.14979973,NA,5,NA,reproductive,233.65826901,NA,NA,1134419.53684900
1083,1,MS,3.12278070,False,0.00000000,1.11200000,0.00206754,1,318.14979973,318.14979973,0.14438865,11,0.00307707,reproductive,233.65826901,0.38292273,1.95962429,1134419.53684900
1084,1,b'T1',NA,False,0.00000000,1.26500000,NA,4,361.92400779,361.92400779,NA,8,NA,reproductive,233.70853623,NA,NA,1134781.46085679
1084,1,b'T2',NA,False,0.00000000,1.26500000,NA,5,361.92400779,361.92400779,NA,7,NA,reproductive,233.70853623,NA,NA,1134781.46085679
1084,1,b'T3',NA,False,0.00000000,1.26500000,NA,6,361.92400779,361.92400779,NA,6,NA,reproductive,233.70853623,NA,NA,1134781.46085679
1084,1,b'T4',NA,False,0.00000000,1.26500000,NA,7,361.92400779,361.92400779,NA,5,NA,reproductive,233.70853623,NA,NA,1134781.46085679
1084,1,MS,3.23263113,False,0.00000000,1.26500000,0.00109536,1,361.92400779,361.92400779,0.14443637,11,0.00308137,reproductive,233.70853623,0.39503596,1.37037687,1134781.46085679
1085,1,b'T1',NA,False,0.00000000,1.06900000,NA,4,305.84724453,305.84724453,NA,8,NA,reproductive,233.75101501,NA,NA,1135087.30810131
1085,1,b'T2',NA,False,0.00000000,1.06900000,NA,5,305.84724453,305.84724453,NA,7,NA,reproductive,233.75101501,NA,NA,1135087.30810131
1085,1,b'T3',NA,False,0.00000000,1.06900000,NA,6,305.84724453,305.84724453,NA,6,NA,reproductive,233.75101501,NA,NA,1135087.30810131
1085,1,b'T4',NA,False,0.00000000,1.06900000,NA,7,305.84724453,305.84724453,NA,5,NA,reproductive,233.75101501,NA,NA,1135087.30810131
1085,1,MS,3.05030432,False,0.00000000,1.06900000,0.00036576,1,305.84724453,305.84724453,0.14447577,11,0.00308627,reproductive,233.75101501,0.39506904,0.94910417,1135087.30810131
1086,1,b'T1',NA,False,0.00000000,0.96100000,NA,4,274.94780355,274.94780355,NA,8,NA,reproductive,233.78920221,NA,NA,1135362.25590486
1086,1,b'T2',NA,False,0.00000000,0.96100000,NA,5,274.94780355,274.94780355,NA,7,NA,reproductive,233.78920221,NA,NA,1135362.25590486
1086,1,b'T3',NA,False,0.00000000,0.96100000,NA,6,274.94780355,274.94780355,NA,6,NA,reproductive,233.78920221,NA,NA,1135362.25590486
1086,1,b'T4',NA,False,0.00000000,0.96100000,NA,7,274.94780355,274.94780355,NA,5,NA,reproductive,233.78920221,NA,NA,1135362.25590486
1086,1,MS,2.61517401,False,0.00000000,0.96100000,0.00015598,1,274.94780355,274.94780355,0.14451169,11,0.00309040,reproductive,233.78920221,0.39712723,0.73244351,1135362.25590486
1087,1,b'T1',NA,False,0.00000000,0.94200000,NA,4,269.51179078,269.51179078,NA,8,NA,reproductive,233.82663440,NA,NA,1135631.76769564
1087,1,b'T2',NA,False,0.00000000,0.94200000,NA,5,269.51179078,269.51179078,NA,7,NA,reproductive,233.82663440,NA,NA,1135631.76769564
1087,1,b'T3',NA,False,0.00000000,0.94200000,NA,6,269.51179078,269.51179078,NA,6,NA,reproductive,233.82663440,NA,NA,1135631.76769564
1087,1,b'T4',NA,False,0.00000000,0.94200000,NA,7,269.51179078,269.51179078,NA,5,NA,reproductive,233.82663440,NA,NA,1135631.76769564
1087,1,MS,2.17977355,False,0.00000000,0.94200000,0.00011957,1,269.51179078,269.51179078,0.14454740,11,0.00309412,reproductive,233.82663440,0.40110347,0.70386223,1135631.76769564
1088,1,b'T1',NA,False,0.00000000,0.93000000,NA,4,266.07851956,266.07851956,NA,8,NA,reproductive,233.86358975,NA,NA,1135897.84621520
1088,1,b'T2',NA,False,0.00000000,0.93000000,NA,5,266.07851956,266.07851956,NA,7,NA,reproductive,233.86358975,NA,NA,1135897.84621520
1088,1,b'T3',NA,False,0.00000000,0.93000000,NA,6,266.07851956,266.07851956,NA,6,NA,reproductive,233.86358975,NA,NA,1135897.84621520
1088,1,b'T4',NA,False,0.00000000,0.93000000,NA,7,266.07851956,266.07851956,NA,5,NA,reproductive,233.86358975,NA,NA,1135897.84621520
1088,1,MS,1.81060847,False,0.00000000,0.93000000,0.00010176,1,266.07851956,266.07851956,0.14458282,11,0.00309776,reproductive,233.86358975,0.40421309,0.68531446,1135897.84621520
1089,1,b'T1',NA,False,0.00000000,0.90400000,NA,4,258.63976525,258.63976525,NA,8,NA,reproductive,233.89951194,NA,NA,1136156.48598045
1089,1,b'T2',NA,False,0.00000000,0.90400000,NA,5,258.63976525,258.63976525,NA,7,NA,reproductive,233.89951194,NA,NA,1136156.48598045
1089,1,b'T3',NA,False,0.00000000,0.90400000,NA,6,258.63976525,258.63976525,NA,6,NA,reproductive,233.89951194,NA,NA,1136156.48598045
1089,1,b'T4',NA,False,0.00000000,0.90400000,NA,7,258.63976525,258.63976525,NA,5,NA,reproductive,233.89951194,NA,NA,1136156.48598045
1089,1,MS,1.50646086,False,0.00000000,0.90400000,0.00009485,1,258.63976525,258.63976525,0.14461729,11,0.00310136,reproductive,233.89951194,0.40596733,0.67130074,1136156.48598045
1090,1,b'T1',NA,False,0.00000000,0.86600000,NA,4,247.76773972,247.76773972,NA,8,NA,reproductive,233.93392413,NA,NA,1136404.25372018
1090,1,b'T2',NA,False,0.00000000,0.86600000,NA,5,247.76773972,247.76773972,NA,7,NA,reproductive,233.93392413,NA,NA,1136404.25372018
1090,1,b'T3',NA,False,0.00000000,0.86600000,NA,6,247.76773972,247.76773972,NA,6,NA,reproductive,233.93392413,NA,NA,1136404.25372018
1090,1,b'T4',NA,False,0.00000000,0.86600000,NA,7,247.76773972,247.76773972,NA,5,NA,reproductive,233.93392413,NA,NA,1136404.25372018
1090,1,MS,1.27981504,False,0.00000000,0.86600000,0.00009835,1,247.76773972,247.76773972,0.14465034,11,0.00310486,reproductive,233.93392413,0.40664151,0.68853969,1136404.25372018
1091,1,b'T1',NA,False,0.00000000,0.84600000,NA,4,242.04562102,242.04562102,NA,8,NA,reproductive,233.96754158,NA,NA,1136646.29934120
1091,1,b'T2',NA,False,0.00000000,0.84600000,NA,5,242.04562102,242.04562102,NA,7,NA,reproductive,233.96754158,NA,NA,1136646.29934120
1091,1,b'T3',NA,False,0.00000000,0.84600000,NA,6,242.04562102,242.04562102,NA,6,NA,reproductive,233.96754158,NA,NA,1136646.29934120
1091,1,b'T4',NA,False,0.00000000,0.84600000,NA,7,242.04562102,242.04562102,NA,5,NA,reproductive,233.96754158,NA,NA,1136646.29934120
1091,1,MS,1.08067025,False,0.00000000,0.84600000,0.00010983,1,242.04562102,242.04562102,0.14468274,11,0.00310821,reproductive,233.96754158,0.40738698,0.69412708,1136646.29934120
1092,1,b'T1',NA,False,0.00000000,0.83000000,NA,4,237.46792606,237.46792606,NA,8,NA,reproductive,234.00052323,NA,NA,1136883.76726726
1092,1,b'T2',NA,False,0.00000000,0.83000000,NA,5,237.46792606,237.46792606,NA,7,NA,reproductive,234.00052323,NA,NA,1136883.76726726
1092,1,b'T3',NA,False,0.00000000,0.83000000,NA,6,237.46792606,237.46792606,NA,6,NA,reproductive,234.00052323,NA,NA,1136883.76726726
1092,1,b'T4',NA,False,0.00000000,0.83000000,NA,7,237.46792606,237.46792606,NA,5,NA,reproductive,234.00052323,NA,NA,1136883.76726726
1092,1,MS,0.89986761,False,0.00000000,0.83000000,0.00009771,1,237.46792606,237.46792606,0.14471458,11,0.00311148,reproductive,234.00052323,0.40778948,0.67113943,1136883.76726726
1093,1,b'T1',NA,False,0.00000000,0.77700000,NA,4,222.30431150,222.30431150,NA,8,NA,reproductive,234.03139883,NA,NA,1137106.07157876
1093,1,b'T2',NA,False,0.00000000,0.77700000,NA,5,222.30431150,222.30431150,NA,7,NA,reproductive,234.03139883,NA,NA,1137106.07157876
1093,1,b'T3',NA,False,0.00000000,0.77700000,NA,6,222.30431150,222.30431150,NA,6,NA,reproductive,234.03139883,NA,NA,1137106.07157876
1093,1,b'T4',NA,False,0.00000000,0.77700000,NA,7,222.30431150,222.30431150,NA,5,NA,reproductive,234.03139883,NA,NA,1137106.07157876
1093,1,MS,0.76120203,False,0.00000000,0.77700000,0.00007940,1,222.30431150,222.30431150,0.14474427,11,0.00311469,reproductive,234.03139883,0.40658457,0.66737449,1137106.07157876
1094,1,b'T1',NA,False,0.00000000,0.71400000,NA,4,204.27963760,204.27963760,NA,8,NA,reproductive,234.05977100,NA,NA,1137310.35121636
1094,1,b'T2',NA,False,0.00000000,0.71400000,NA,5,204.27963760,204.27963760,NA,7,NA,reproductive,234.05977100,NA,NA,1137310.35121636
1094,1,b'T3',NA,False,0.00000000,0.71400000,NA,6,204.27963760,204.27963760,NA,6,NA,reproductive,234.05977100,NA,NA,1137310.35121636
1094,1,b'T4',NA,False,0.00000000,0.71400000,NA,7,204.27963760,204.27963760,NA,5,NA,reproductive,234.05977100,NA,NA,1137310.35121636
1094,1,MS,0.63381271,False,0.00000000,0.71400000,0.00007557,1,204.27963760,204.27963760,0.14477152,11,0.00311770,reproductive,234.05977100,0.40479875,0.64007346,1137310.35121636
1095,1,b'T1',NA,False,0.00000000,0.66100000,NA,4,189.11602304,189.11602304,NA,8,NA,reproductive,234.08603712,NA,NA,1137499.46723940
1095,1,b'T2',NA,False,0.00000000,0.66100000,NA,5,189.11602304,189.11602304,NA,7,NA,reproductive,234.08603712,NA,NA,1137499.46723940
1095,1,b'T3',NA,False,0.00000000,0.66100000,NA,6,189.11602304,189.11602304,NA,6,NA,reproductive,234.08603712,NA,NA,1137499.46723940
1095,1,b'T4',NA,False,0.00000000,0.66100000,NA,7,189.11602304,189.11602304,NA,5,NA,reproductive,234.08603712,NA,NA,1137499.46723940
1095,1,MS,0.55864788,False,0.00000000,0.66100000,0.00008442,1,189.11602304,189.11602304,0.14479678,11,0.00312046,reproductive,234.08603712,0.40313201,0.66839704,1137499.46723940
1096,1,b'T1',NA,False,0.00000000,0.63800000,NA,4,182.53558654,182.53558654,NA,8,NA,reproductive,234.11138928,NA,NA,1137682.00282594
1096,1,b'T2',NA,False,0.00000000,0.63800000,NA,5,182.53558654,182.53558654,NA,7,NA,reproductive,234.11138928,NA,NA,1137682.00282594
1096,1,b'T3',NA,False,0.00000000,0.63800000,NA,6,182.53558654,182.53558654,NA,6,NA,reproductive,234.11138928,NA,NA,1137682.00282594
1096,1,b'T4',NA,False,0.00000000,0.63800000,NA,7,182.53558654,182.53558654,NA,5,NA,reproductive,234.11138928,NA,NA,1137682.00282594
1096,1,MS,0.47673462,False,0.00000000,0.63800000,0.00007060,1,182.53558654,182.53558654,0.14482128,11,0.00312302,reproductive,234.11138928,0.40231260,0.66449447,1137682.00282594
1097,1,b'T1',NA,False,0.00000000,0.64100000,NA,4,183.39390434,183.39390434,NA,8,NA,reproductive,234.13686066,NA,NA,1137865.39673028
1097,1,b'T2',NA,False,0.00000000,0.64100000,NA,5,183.39390434,183.39390434,NA,7,NA,reproductive,234.13686066,NA,NA,1137865.39673028
1097,1,b'T3',NA,False,0.00000000,0.64100000,NA,6,183.39390434,183.39390434,NA,6,NA,reproductive,234.13686066,NA,NA,1137865.39673028
1097,1,b'T4',NA,False,0.00000000,0.64100000,NA,7,183.39390434,183.39390434,NA,5,NA,reproductive,234.13686066,NA,NA,1137865.39673028
1097,1,MS,0.40755593,False,0.00000000,0.64100000,0.00006620,1,183.39390434,183.39390434,0.14484600,11,0.00312548,reproductive,234.13686066,0.40221071,0.66407355,1137865.39673028
1098,1,b'T1',NA,False,0.00000000,0.65300000,NA,4,186.82717556,186.82717556,NA,8,NA,reproductive,234.16280888,NA,NA,1138052.22390585
1098,1,b'T2',NA,False,0.00000000,0.65300000,NA,5,186.82717556,186.82717556,NA,7,NA,reproductive,234.16280888,NA,NA,1138052.22390585
1098,1,b'T3',NA,False,0.00000000,0.65300000,NA,6,186.82717556,186.82717556,NA,6,NA,reproductive,234.16280888,NA,NA,1138052.22390585
1098,1,b'T4',NA,False,0.00000000,0.65300000,NA,7,186.82717556,186.82717556,NA,5,NA,reproductive,234.16280888,NA,NA,1138052.22390585
1098,1,MS,0.35177852,False,0.00000000,0.65300000,0.00005819,1,186.82717556,186.82717556,0.14487121,11,0.00312796,reproductive,234.16280888,0.40226713,0.67188803,1138052.22390585
1099,1,b'T1',NA,False,0.00000000,0.66400000,NA,4,189.97434085,189.97434085,NA,8,NA,reproductive,234.18919420,NA,NA,1138242.19824669
1099,1,b'T2',NA,False,0.00000000,0.66400000,NA,5,189.97434085,189.97434085,NA,7,NA,reproductive,234.18919420,NA,NA,1138242.19824669
1099,1,b'T3',NA,False,0.00000000,0.66400000,NA,6,189.97434085,189.97434085,NA,6,NA,reproductive,234.18919420,NA,NA,1138242.19824669
1099,1,b'T4',NA,False,0.00000000,0.66400000,NA,7,189.97434085,189.97434085,NA,5,NA,reproductive,234.18919420,NA,NA,1138242.19824669
1099,1,MS,0.30625999,False,0.00000000,0.66400000,0.00005944,1,189.97434085,189.97434085,0.14489685,11,0.00313049,reproductive,234.18919420,0.40218439,0.68326242,1138242.19824669
1100,1,b'T1',NA,False,0.00000000,0.67200000,NA,4,192.26318833,192.26318833,NA,8,NA,reproductive,234.21589742,NA,NA,1138434.46143502
1100,1,b'T2',NA,False,0.00000000,0.67200000,NA,5,192.26318833,192.26318833,NA,7,NA,reproductive,234.21589742,NA,NA,1138434.46143502
1100,1,b'T3',NA,False,0.00000000,0.67200000,NA,6,192.26318833,192.26318833,NA,6,NA,reproductive,234.21589742,NA,NA,1138434.46143502
1100,1,b'T4',NA,False,0.00000000,0.67200000,NA,7,192.26318833,192.26318833,NA,5,NA,reproductive,234.21589742,NA,NA,1138434.46143502
1100,1,MS,0.26999751,False,0.00000000,0.67200000,0.00008162,1,192.26318833,192.26318833,0.14492279,11,0.00313306,reproductive,234.21589742,0.40191507,0.70984504,1138434.46143502
1101,1,b'T1',NA,False,0.00000000,0.68400000,NA,4,195.69645955,195.69645955,NA,8,NA,reproductive,234.24307749,NA,NA,1138630.15789457
1101,1,b'T2',NA,False,0.00000000,0.68400000,NA,5,195.69645955,195.69645955,NA,7,NA,reproductive,234.24307749,NA,NA,1138630.15789457
1101,1,b'T3',NA,False,0.00000000,0.68400000,NA,6,195.69645955,195.69645955,NA,6,NA,reproductive,234.24307749,NA,NA,1138630.15789457
1101,1,b'T4',NA,False,0.00000000,0.68400000,NA,7,195.69645955,195.69645955,NA,5,NA,reproductive,234.24307749,NA,NA,1138630.15789457
1101,1,MS,0.26548450,False,0.00000000,0.68400000,0.00024505,1,195.69645955,195.69645955,0.14494920,11,0.00313566,reproductive,234.24307749,0.40174894,1.49241272,1138630.15789457
1102,1,b'T1',NA,False,0.00000000,0.70200000,NA,4,200.84636638,200.84636638,NA,8,NA,reproductive,234.27097281,NA,NA,1138831.00426095
1102,1,b'T2',NA,False,0.00000000,0.70200000,NA,5,200.84636638,200.84636638,NA,7,NA,reproductive,234.27097281,NA,NA,1138831.00426095
1102,1,b'T3',NA,False,0.00000000,0.70200000,NA,6,200.84636638,200.84636638,NA,6,NA,reproductive,234.27097281,NA,NA,1138831.00426095
1102,1,b'T4',NA,False,0.00000000,0.70200000,NA,7,200.84636638,200.84636638,NA,5,NA,reproductive,234.27097281,NA,NA,1138831.00426095
1102,1,MS,0.39456278,False,0.00000000,0.70200000,0.00051248,1,200.84636638,200.84636638,0.14497633,11,0.00313831,reproductive,234.27097281,0.40177466,1.11518591,1138831.00426095
1103,1,b'T1',NA,False,0.00000000,0.71900000,NA,4,205.71016727,205.71016727,NA,8,NA,reproductive,234.29954367,NA,NA,1139036.71442822
1103,1,b'T2',NA,False,0.00000000,0.71900000,NA,5,205.71016727,205.71016727,NA,7,NA,reproductive,234.29954367,NA,NA,1139036.71442822
